# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# rivers and brooks as drawn lines, half_w_m = half the channel's
# width at the point. A road crosses the RIVER only at a bridge, a
# dam or a point with mark=ford; a BROOK is fordable anywhere (human,
# 25 September 2026: «Через ручьи есть броды этого достаточно» — the
# rule is a STUB until a brook grows a steep or deep stretch), and
# a stone arch carries the road where the map already has one.
line,kind,seq,x_m,y_m,half_w_m,mark
forest_brook,brook,339,2913.2,10283.0,0.67,
forest_brook,brook,340,2909.6,10281.0,0.67,
forest_brook,brook,341,2905.9,10279.2,0.67,
forest_brook,brook,342,2902.2,10277.5,0.67,
forest_brook,brook,343,2898.5,10275.9,0.68,
forest_brook,brook,344,2894.7,10274.3,0.68,
forest_brook,brook,345,2890.9,10272.8,0.68,
forest_brook,brook,346,2887.2,10271.4,0.68,
forest_brook,brook,347,2883.4,10270.0,0.68,
forest_brook,brook,348,2879.7,10268.6,0.68,
forest_brook,brook,349,2876.1,10267.1,0.68,
forest_brook,brook,350,2872.5,10265.7,0.68,
forest_brook,brook,351,2869.0,10264.3,0.68,
forest_brook,brook,352,2865.7,10262.8,0.68,
forest_brook,brook,353,2862.4,10261.2,0.69,
forest_brook,brook,354,2859.3,10259.5,0.69,
forest_brook,brook,355,2856.3,10257.8,0.69,
forest_brook,brook,356,2853.6,10256.0,0.69,
forest_brook,brook,357,2850.9,10254.0,0.69,
forest_brook,brook,358,2848.5,10251.9,0.69,
forest_brook,brook,359,2846.4,10249.6,0.69,
forest_brook,brook,360,2844.4,10247.2,0.69,
forest_brook,brook,361,2842.6,10244.6,0.69,
forest_brook,brook,362,2841.0,10241.8,0.69,
forest_brook,brook,363,2839.5,10238.8,0.69,
forest_brook,brook,364,2838.2,10235.7,0.69,
forest_brook,brook,365,2837.0,10232.5,0.69,
forest_brook,brook,366,2835.9,10229.2,0.69,
forest_brook,brook,367,2835.0,10225.7,0.69,
forest_brook,brook,368,2834.2,10222.2,0.69,
forest_brook,brook,369,2833.5,10218.6,0.69,
forest_brook,brook,370,2832.9,10215.0,0.69,
forest_brook,brook,371,2832.4,10211.3,0.69,
forest_brook,brook,372,2832.1,10207.6,0.69,
forest_brook,brook,373,2831.8,10204.0,0.70,
forest_brook,brook,374,2831.7,10200.3,0.70,
forest_brook,brook,375,2831.6,10196.7,0.70,
forest_brook,brook,376,2831.7,10193.2,0.70,
forest_brook,brook,377,2831.9,10189.7,0.70,
forest_brook,brook,378,2832.1,10186.4,0.70,
forest_brook,brook,379,2832.5,10183.1,0.70,
forest_brook,brook,380,2832.9,10180.0,0.70,
forest_brook,brook,381,2833.4,10177.0,0.70,
forest_brook,brook,382,2834.0,10174.1,0.70,
forest_brook,brook,383,2834.7,10171.5,0.70,
forest_brook,brook,384,2835.4,10169.0,0.70,
forest_brook,brook,385,2836.3,10166.7,0.70,
forest_brook,brook,386,2837.3,10164.6,0.70,
forest_brook,brook,387,2838.5,10162.5,0.70,
forest_brook,brook,388,2839.8,10160.6,0.70,
forest_brook,brook,389,2841.3,10158.9,0.70,
forest_brook,brook,390,2842.9,10157.2,0.70,
forest_brook,brook,391,2844.6,10155.6,0.70,
forest_brook,brook,392,2846.4,10154.1,0.71,
forest_brook,brook,393,2848.3,10152.6,0.71,
forest_brook,brook,394,2850.3,10151.3,0.71,
forest_brook,brook,395,2852.4,10149.9,0.71,
forest_brook,brook,396,2854.5,10148.7,0.71,
forest_brook,brook,397,2856.7,10147.5,0.71,
forest_brook,brook,398,2859.0,10146.3,0.71,
forest_brook,brook,399,2861.3,10145.1,0.71,
forest_brook,brook,400,2863.6,10143.9,0.71,
forest_brook,brook,401,2865.9,10142.8,0.71,
forest_brook,brook,402,2868.2,10141.6,0.71,
forest_brook,brook,403,2870.6,10140.4,0.72,
forest_brook,brook,404,2872.9,10139.2,0.72,
forest_brook,brook,405,2875.2,10137.9,0.72,
forest_brook,brook,406,2877.4,10136.6,0.72,
forest_brook,brook,407,2879.6,10135.3,0.72,
forest_brook,brook,408,2881.8,10133.9,0.72,
forest_brook,brook,409,2883.9,10132.5,0.72,
forest_brook,brook,410,2886.1,10131.0,0.72,
forest_brook,brook,411,2888.2,10129.6,0.72,
forest_brook,brook,412,2890.4,10128.2,0.72,
forest_brook,brook,413,2892.6,10126.7,0.72,
forest_brook,brook,414,2894.8,10125.3,0.73,
forest_brook,brook,415,2897.0,10123.9,0.73,
forest_brook,brook,416,2899.2,10122.4,0.73,
forest_brook,brook,417,2901.5,10121.0,0.73,
forest_brook,brook,418,2903.7,10119.6,0.73,
forest_brook,brook,419,2906.0,10118.2,0.73,
forest_brook,brook,420,2908.3,10116.8,0.73,
forest_brook,brook,421,2910.6,10115.3,0.73,
forest_brook,brook,422,2912.9,10113.9,0.73,
forest_brook,brook,423,2915.3,10112.5,0.73,
forest_brook,brook,424,2917.7,10111.1,0.73,
forest_brook,brook,425,2920.1,10109.7,0.74,
forest_brook,brook,426,2922.5,10108.3,0.74,
forest_brook,brook,427,2925.0,10106.9,0.74,
forest_brook,brook,428,2927.5,10105.5,0.74,
forest_brook,brook,429,2930.0,10104.1,0.74,
forest_brook,brook,430,2932.5,10102.8,0.74,
forest_brook,brook,431,2935.1,10101.4,0.74,
forest_brook,brook,432,2937.7,10100.0,0.74,
forest_brook,brook,433,2940.4,10098.6,0.74,
forest_brook,brook,434,2943.1,10097.3,0.74,
forest_brook,brook,435,2945.9,10095.9,0.74,
forest_brook,brook,436,2948.7,10094.6,0.74,
forest_brook,brook,437,2951.7,10093.2,0.74,
forest_brook,brook,438,2954.6,10091.9,0.74,
forest_brook,brook,439,2957.6,10090.6,0.74,
forest_brook,brook,440,2960.6,10089.2,0.74,
forest_brook,brook,441,2963.7,10087.9,0.74,
forest_brook,brook,442,2966.7,10086.6,0.74,
forest_brook,brook,443,2969.8,10085.3,0.74,
forest_brook,brook,444,2972.9,10084.0,0.75,
forest_brook,brook,445,2976.0,10082.7,0.75,
forest_brook,brook,446,2979.0,10081.3,0.75,
forest_brook,brook,447,2982.1,10080.0,0.75,
forest_brook,brook,448,2985.1,10078.7,0.75,
forest_brook,brook,449,2988.1,10077.4,0.75,
forest_brook,brook,450,2991.0,10076.1,0.75,
forest_brook,brook,451,2993.9,10074.7,0.75,
forest_brook,brook,452,2996.8,10073.4,0.75,
forest_brook,brook,453,2999.6,10072.1,0.75,
forest_brook,brook,454,3002.3,10070.7,0.75,
forest_brook,brook,455,3004.9,10069.4,0.75,
forest_brook,brook,456,3007.5,10068.0,0.75,
forest_brook,brook,457,3010.1,10066.7,0.75,
forest_brook,brook,458,3012.9,10065.4,0.75,
forest_brook,brook,459,3015.8,10064.3,0.75,
forest_brook,brook,460,3018.8,10063.1,0.75,
forest_brook,brook,461,3021.9,10062.1,0.75,
forest_brook,brook,462,3025.0,10061.0,0.76,
forest_brook,brook,463,3028.2,10060.0,0.76,
forest_brook,brook,464,3031.3,10059.0,0.76,
forest_brook,brook,465,3034.5,10058.0,0.76,
forest_brook,brook,466,3037.5,10056.9,0.76,
forest_brook,brook,467,3040.5,10055.9,0.76,
forest_brook,brook,468,3043.4,10054.8,0.76,
forest_brook,brook,469,3046.1,10053.7,0.76,
forest_brook,brook,470,3048.6,10052.5,0.76,
forest_brook,brook,471,3051.0,10051.2,0.77,
forest_brook,brook,472,3053.1,10049.8,0.77,
forest_brook,brook,473,3055.0,10048.4,0.77,
forest_brook,brook,474,3056.6,10046.8,0.77,
forest_brook,brook,475,3057.8,10045.1,0.77,
forest_brook,brook,476,3058.8,10043.3,0.77,
forest_brook,brook,477,3059.4,10041.4,0.77,
forest_brook,brook,478,3059.5,10039.3,0.77,
forest_brook,brook,479,3059.3,10037.0,0.77,
forest_brook,brook,480,3058.6,10034.6,0.77,
forest_brook,brook,481,3057.4,10031.9,0.77,
forest_brook,brook,482,3055.6,10029.0,0.77,
forest_brook,brook,483,3053.3,10025.9,0.77,
forest_brook,brook,484,3050.5,10022.6,0.77,
forest_brook,brook,485,3047.3,10019.1,0.77,
forest_brook,brook,486,3043.7,10015.4,0.77,
forest_brook,brook,487,3039.7,10011.6,0.77,
forest_brook,brook,488,3035.5,10007.7,0.77,
forest_brook,brook,489,3031.0,10003.7,0.77,
forest_brook,brook,490,3026.2,9999.6,0.77,
forest_brook,brook,491,3021.4,9995.4,0.77,
forest_brook,brook,492,3016.4,9991.3,0.77,
forest_brook,brook,493,3011.3,9987.1,0.78,
forest_brook,brook,494,3006.2,9982.9,0.78,
forest_brook,brook,495,3001.1,9978.8,0.78,
forest_brook,brook,496,2996.0,9974.7,0.78,
forest_brook,brook,497,2991.1,9970.7,0.78,
forest_brook,brook,498,2986.3,9966.8,0.78,
forest_brook,brook,499,2981.7,9963.0,0.78,
forest_brook,brook,500,2977.3,9959.4,0.78,
forest_brook,brook,501,2973.2,9955.9,0.78,
forest_brook,brook,502,2969.5,9952.6,0.78,
forest_brook,brook,503,2966.1,9949.6,0.78,
forest_brook,brook,504,2963.1,9946.7,0.78,
forest_brook,brook,505,2960.4,9944.0,0.78,
forest_brook,brook,506,2957.7,9941.5,0.78,
forest_brook,brook,507,2955.0,9939.1,0.78,
forest_brook,brook,508,2952.5,9936.8,0.78,
forest_brook,brook,509,2950.0,9934.6,0.78,
forest_brook,brook,510,2947.6,9932.5,0.79,
forest_brook,brook,511,2945.2,9930.5,0.79,
forest_brook,brook,512,2943.0,9928.6,0.79,
forest_brook,brook,513,2940.9,9926.8,0.79,
forest_brook,brook,514,2938.8,9925.0,0.79,
forest_brook,brook,515,2936.9,9923.3,0.79,
forest_brook,brook,516,2935.2,9921.7,0.79,
forest_brook,brook,517,2933.5,9920.1,0.79,
forest_brook,brook,518,2932.0,9918.5,0.79,
forest_brook,brook,519,2930.6,9917.0,0.79,
forest_brook,brook,520,2929.4,9915.5,0.80,
forest_brook,brook,521,2928.3,9914.0,0.80,
forest_brook,brook,522,2927.4,9912.5,0.80,
forest_brook,brook,523,2926.7,9911.1,0.80,
forest_brook,brook,524,2926.1,9909.6,0.80,
forest_brook,brook,525,2925.8,9908.1,0.80,
forest_brook,brook,526,2925.6,9906.6,0.80,
forest_brook,brook,527,2925.7,9905.1,0.80,
forest_brook,brook,528,2925.9,9903.5,0.80,
forest_brook,brook,529,2926.4,9901.9,0.80,
forest_brook,brook,530,2927.1,9900.4,0.80,
forest_brook,brook,531,2928.0,9898.9,0.80,
forest_brook,brook,532,2929.2,9897.4,0.80,
forest_brook,brook,533,2930.6,9895.9,0.80,
forest_brook,brook,534,2932.1,9894.4,0.80,
forest_brook,brook,535,2933.9,9893.0,0.80,
forest_brook,brook,536,2935.8,9891.6,0.81,
forest_brook,brook,537,2937.9,9890.2,0.81,
forest_brook,brook,538,2940.1,9888.8,0.81,
forest_brook,brook,539,2942.5,9887.4,0.81,
forest_brook,brook,540,2944.9,9886.1,0.81,
forest_brook,brook,541,2947.5,9884.8,0.81,
forest_brook,brook,542,2950.2,9883.4,0.81,
forest_brook,brook,543,2953.0,9882.1,0.81,
forest_brook,brook,544,2955.8,9880.8,0.81,
forest_brook,brook,545,2958.8,9879.5,0.81,
forest_brook,brook,546,2961.7,9878.2,0.82,
forest_brook,brook,547,2964.7,9876.9,0.82,
forest_brook,brook,548,2967.8,9875.6,0.82,
forest_brook,brook,549,2970.8,9874.3,0.82,
forest_brook,brook,550,2973.8,9873.1,0.82,
forest_brook,brook,551,2976.9,9871.8,0.82,
forest_brook,brook,552,2979.9,9870.5,0.82,
forest_brook,brook,553,2983.0,9869.2,0.82,
forest_brook,brook,554,2986.3,9868.0,0.82,
forest_brook,brook,555,2989.7,9866.7,0.82,
forest_brook,brook,556,2993.3,9865.5,0.82,
forest_brook,brook,557,2997.0,9864.3,0.82,
forest_brook,brook,558,3000.9,9863.1,0.82,
forest_brook,brook,559,3004.8,9862.0,0.82,
forest_brook,brook,560,3008.8,9860.8,0.82,
forest_brook,brook,561,3012.9,9859.6,0.82,
forest_brook,brook,562,3017.0,9858.5,0.82,
forest_brook,brook,563,3021.2,9857.3,0.82,
forest_brook,brook,564,3025.3,9856.2,0.82,
forest_brook,brook,565,3029.5,9855.0,0.83,
forest_brook,brook,566,3033.6,9853.9,0.83,
forest_brook,brook,567,3037.7,9852.7,0.83,
forest_brook,brook,568,3041.7,9851.6,0.83,
forest_brook,brook,569,3045.7,9850.4,0.83,
forest_brook,brook,570,3049.6,9849.2,0.83,
forest_brook,brook,571,3053.4,9848.0,0.83,
forest_brook,brook,572,3057.0,9846.8,0.83,
forest_brook,brook,573,3060.5,9845.6,0.83,
forest_brook,brook,574,3063.8,9844.3,0.83,
forest_brook,brook,575,3067.0,9843.1,0.83,
forest_brook,brook,576,3070.0,9841.8,0.83,
forest_brook,brook,577,3072.8,9840.5,0.83,
forest_brook,brook,578,3075.6,9839.3,0.83,
forest_brook,brook,579,3078.2,9838.1,0.83,
forest_brook,brook,580,3080.8,9837.0,0.83,
forest_brook,brook,581,3083.2,9835.9,0.83,
forest_brook,brook,582,3085.6,9834.8,0.83,
forest_brook,brook,583,3087.9,9833.7,0.84,
forest_brook,brook,584,3090.1,9832.6,0.84,
forest_brook,brook,585,3092.3,9831.4,0.84,
forest_brook,brook,586,3094.4,9830.3,0.84,
forest_brook,brook,587,3096.4,9829.2,0.84,
forest_brook,brook,588,3098.3,9828.0,0.84,
forest_brook,brook,589,3100.2,9826.8,0.84,
forest_brook,brook,590,3102.1,9825.5,0.84,
forest_brook,brook,591,3103.9,9824.2,0.84,
forest_brook,brook,592,3105.6,9822.8,0.84,
forest_brook,brook,593,3107.3,9821.3,0.85,
forest_brook,brook,594,3108.9,9819.8,0.85,
forest_brook,brook,595,3110.5,9818.1,0.85,
forest_brook,brook,596,3112.1,9816.4,0.85,
forest_brook,brook,597,3113.7,9814.6,0.85,
forest_brook,brook,598,3115.2,9812.7,0.85,
forest_brook,brook,599,3116.6,9810.6,0.85,
forest_brook,brook,600,3118.1,9808.4,0.85,
forest_brook,brook,601,3119.5,9806.1,0.85,
forest_brook,brook,602,3120.8,9803.6,0.85,
forest_brook,brook,603,3122.1,9801.0,0.85,
forest_brook,brook,604,3123.2,9798.3,0.85,
forest_brook,brook,605,3124.3,9795.5,0.85,
forest_brook,brook,606,3125.3,9792.6,0.85,
forest_brook,brook,607,3126.3,9789.6,0.85,
forest_brook,brook,608,3127.2,9786.5,0.85,
forest_brook,brook,609,3128.1,9783.3,0.85,
forest_brook,brook,610,3128.9,9780.1,0.85,
forest_brook,brook,611,3129.7,9776.8,0.85,
forest_brook,brook,612,3130.5,9773.5,0.85,
forest_brook,brook,613,3131.2,9770.2,0.86,
forest_brook,brook,614,3131.9,9766.8,0.86,
forest_brook,brook,615,3132.6,9763.4,0.86,
forest_brook,brook,616,3133.3,9760.0,0.86,
forest_brook,brook,617,3134.1,9756.6,0.86,
forest_brook,brook,618,3134.8,9753.2,0.86,
forest_brook,brook,619,3135.5,9749.8,0.86,
forest_brook,brook,620,3136.2,9746.4,0.86,
forest_brook,brook,621,3137.0,9743.1,0.86,
forest_brook,brook,622,3137.8,9739.9,0.86,
forest_brook,brook,623,3138.6,9736.6,0.86,
forest_brook,brook,624,3139.5,9733.5,0.86,
forest_brook,brook,625,3140.5,9730.4,0.86,
forest_brook,brook,626,3141.6,9727.3,0.86,
forest_brook,brook,627,3142.8,9724.2,0.86,
forest_brook,brook,628,3144.1,9721.2,0.86,
forest_brook,brook,629,3145.5,9718.1,0.86,
forest_brook,brook,630,3147.0,9715.0,0.86,
forest_brook,brook,631,3148.5,9712.0,0.87,
forest_brook,brook,632,3150.0,9708.9,0.87,
forest_brook,brook,633,3151.5,9705.9,0.87,
forest_brook,brook,634,3153.0,9702.8,0.87,
forest_brook,brook,635,3154.5,9699.8,0.87,
forest_brook,brook,636,3155.9,9696.7,0.87,
forest_brook,brook,637,3157.2,9693.7,0.87,
forest_brook,brook,638,3158.4,9690.6,0.87,
forest_brook,brook,639,3159.5,9687.5,0.87,
forest_brook,brook,640,3160.5,9684.4,0.87,
forest_brook,brook,641,3161.3,9681.3,0.88,
forest_brook,brook,642,3161.9,9678.2,0.88,
forest_brook,brook,643,3162.4,9675.1,0.88,
forest_brook,brook,644,3162.6,9671.9,0.88,
forest_brook,brook,645,3162.6,9668.8,0.88,
forest_brook,brook,646,3162.4,9665.6,0.88,
forest_brook,brook,647,3161.8,9662.3,0.88,
forest_brook,brook,648,3161.0,9659.1,0.88,
forest_brook,brook,649,3159.9,9655.8,0.88,
forest_brook,brook,650,3158.5,9652.5,0.88,
forest_brook,brook,651,3157.0,9649.2,0.88,
forest_brook,brook,652,3155.1,9645.9,0.88,
forest_brook,brook,653,3153.1,9642.5,0.88,
forest_brook,brook,654,3150.9,9639.1,0.88,
forest_brook,brook,655,3148.5,9635.7,0.88,
forest_brook,brook,656,3145.9,9632.3,0.88,
forest_brook,brook,657,3143.2,9628.9,0.88,
forest_brook,brook,658,3140.3,9625.5,0.88,
forest_brook,brook,659,3137.3,9622.0,0.88,
forest_brook,brook,660,3134.2,9618.6,0.88,
forest_brook,brook,661,3131.0,9615.1,0.89,
forest_brook,brook,662,3127.7,9611.6,0.89,
forest_brook,brook,663,3124.3,9608.2,0.89,
forest_brook,brook,664,3120.9,9604.7,0.89,
forest_brook,brook,665,3117.4,9601.2,0.89,
forest_brook,brook,666,3113.9,9597.8,0.89,
forest_brook,brook,667,3110.3,9594.3,0.89,
forest_brook,brook,668,3106.8,9590.9,0.89,
forest_brook,brook,669,3103.2,9587.4,0.89,
forest_brook,brook,670,3099.7,9584.0,0.89,
forest_brook,brook,671,3096.2,9580.6,0.89,
forest_brook,brook,672,3092.7,9577.2,0.89,
forest_brook,brook,673,3089.2,9573.8,0.89,
forest_brook,brook,674,3085.6,9570.3,0.89,
forest_brook,brook,675,3082.0,9566.8,0.89,
forest_brook,brook,676,3078.2,9563.2,0.89,
forest_brook,brook,677,3074.4,9559.7,0.89,
forest_brook,brook,678,3070.5,9556.1,0.89,
forest_brook,brook,679,3066.6,9552.4,0.89,
forest_brook,brook,680,3062.6,9548.8,0.90,
forest_brook,brook,681,3058.6,9545.2,0.90,
forest_brook,brook,682,3054.5,9541.6,0.90,
forest_brook,brook,683,3050.4,9538.0,0.90,
forest_brook,brook,684,3046.2,9534.4,0.90,
forest_brook,brook,685,3042.0,9530.9,0.90,
forest_brook,brook,686,3037.8,9527.4,0.90,
forest_brook,brook,687,3033.6,9523.9,0.90,
forest_brook,brook,688,3029.4,9520.5,0.90,
forest_brook,brook,689,3025.1,9517.2,0.90,
forest_brook,brook,690,3020.9,9514.0,0.90,
forest_brook,brook,691,3016.7,9510.8,0.91,
forest_brook,brook,692,3012.5,9507.7,0.91,
forest_brook,brook,693,3008.3,9504.7,0.91,
forest_brook,brook,694,3004.2,9501.8,0.91,
forest_brook,brook,695,3000.1,9499.1,0.91,
forest_brook,brook,696,2996.0,9496.4,0.91,
forest_brook,brook,697,2991.9,9493.9,0.91,
forest_brook,brook,698,2987.8,9491.5,0.91,
forest_brook,brook,699,2983.7,9489.2,0.91,
forest_brook,brook,700,2979.5,9487.0,0.91,
forest_brook,brook,701,2975.3,9484.9,0.91,
forest_brook,brook,702,2971.0,9482.8,0.92,
forest_brook,brook,703,2966.8,9480.9,0.92,
forest_brook,brook,704,2962.6,9479.0,0.92,
forest_brook,brook,705,2958.3,9477.2,0.92,
forest_brook,brook,706,2954.1,9475.5,0.92,
forest_brook,brook,707,2949.8,9473.8,0.92,
forest_brook,brook,708,2945.6,9472.2,0.92,
forest_brook,brook,709,2941.4,9470.5,0.92,
forest_brook,brook,710,2937.3,9469.0,0.92,
forest_brook,brook,711,2933.1,9467.4,0.92,
forest_brook,brook,712,2929.0,9465.8,0.92,
forest_brook,brook,713,2924.9,9464.2,0.93,
forest_brook,brook,714,2920.9,9462.7,0.93,
forest_brook,brook,715,2916.9,9461.1,0.93,
forest_brook,brook,716,2913.0,9459.5,0.93,
forest_brook,brook,717,2909.2,9457.9,0.93,
forest_brook,brook,718,2905.4,9456.2,0.93,
forest_brook,brook,719,2901.7,9454.5,0.93,
forest_brook,brook,720,2898.1,9452.7,0.93,
forest_brook,brook,721,2894.4,9450.9,0.93,
forest_brook,brook,722,2890.5,9449.2,0.93,
forest_brook,brook,723,2886.5,9447.4,0.93,
forest_brook,brook,724,2882.4,9445.7,0.93,
forest_brook,brook,725,2878.1,9444.0,0.93,
forest_brook,brook,726,2873.9,9442.4,0.93,
forest_brook,brook,727,2869.5,9440.7,0.93,
forest_brook,brook,728,2865.2,9439.0,0.93,
forest_brook,brook,729,2861.0,9437.4,0.93,
forest_brook,brook,730,2856.8,9435.7,0.94,
forest_brook,brook,731,2852.7,9434.0,0.94,
forest_brook,brook,732,2848.8,9432.4,0.94,
forest_brook,brook,733,2845.0,9430.7,0.94,
forest_brook,brook,734,2841.4,9429.0,0.94,
forest_brook,brook,735,2838.1,9427.2,0.94,
forest_brook,brook,736,2835.1,9425.5,0.94,
forest_brook,brook,737,2832.3,9423.7,0.94,
forest_brook,brook,738,2829.9,9421.9,0.94,
forest_brook,brook,739,2827.8,9420.0,0.94,
forest_brook,brook,740,2826.2,9418.1,0.94,
forest_brook,brook,741,2824.9,9416.2,0.94,
forest_brook,brook,742,2824.2,9414.2,0.94,
forest_brook,brook,743,2823.9,9412.2,0.94,
forest_brook,brook,744,2824.2,9410.1,0.94,
forest_brook,brook,745,2825.0,9407.9,0.94,
forest_brook,brook,746,2826.4,9405.6,0.94,
forest_brook,brook,747,2828.3,9403.3,0.94,
forest_brook,brook,748,2830.7,9400.8,0.94,
forest_brook,brook,749,2833.6,9398.2,0.94,
forest_brook,brook,750,2836.8,9395.6,0.94,
forest_brook,brook,751,2840.4,9392.9,0.94,
forest_brook,brook,752,2844.4,9390.2,0.94,
forest_brook,brook,753,2848.6,9387.5,0.95,
forest_brook,brook,754,2853.2,9384.8,0.95,
forest_brook,brook,755,2857.9,9382.0,0.95,
forest_brook,brook,756,2862.9,9379.3,0.95,
forest_brook,brook,757,2868.0,9376.5,0.95,
forest_brook,brook,758,2873.2,9373.8,0.95,
forest_brook,brook,759,2878.5,9371.2,0.95,
forest_brook,brook,760,2883.9,9368.6,0.95,
forest_brook,brook,761,2889.3,9366.0,0.95,
forest_brook,brook,762,2894.6,9363.6,0.96,
forest_brook,brook,763,2899.9,9361.2,0.96,
forest_brook,brook,764,2905.1,9358.9,0.96,
forest_brook,brook,765,2910.2,9356.8,0.96,
forest_brook,brook,766,2915.1,9354.7,0.96,
forest_brook,brook,767,2919.8,9352.8,0.96,
forest_brook,brook,768,2924.3,9351.1,0.96,
forest_brook,brook,769,2928.7,9349.5,0.96,
forest_brook,brook,770,2933.2,9348.0,0.96,
forest_brook,brook,771,2937.7,9346.7,0.96,
forest_brook,brook,772,2942.3,9345.4,0.96,
forest_brook,brook,773,2947.0,9344.3,0.96,
forest_brook,brook,774,2951.7,9343.2,0.96,
forest_brook,brook,775,2956.5,9342.3,0.96,
forest_brook,brook,776,2961.3,9341.4,0.96,
forest_brook,brook,777,2966.1,9340.6,0.96,
forest_brook,brook,778,2970.9,9339.8,0.96,
forest_brook,brook,779,2975.7,9339.1,0.96,
forest_brook,brook,780,2980.5,9338.4,0.96,
forest_brook,brook,781,2985.2,9337.7,0.97,
forest_brook,brook,782,2989.9,9337.1,0.97,
forest_brook,brook,783,2994.6,9336.5,0.97,
forest_brook,brook,784,2999.2,9335.9,0.97,
forest_brook,brook,785,3003.7,9335.3,0.97,
forest_brook,brook,786,3008.2,9334.6,0.97,
forest_brook,brook,787,3012.5,9334.0,0.97,
forest_brook,brook,788,3016.8,9333.3,0.97,
forest_brook,brook,789,3020.9,9332.5,0.97,
forest_brook,brook,790,3024.9,9331.8,0.97,
forest_brook,brook,791,3028.8,9330.9,0.97,
forest_brook,brook,792,3032.5,9330.0,0.97,
forest_brook,brook,793,3036.1,9329.1,0.97,
forest_brook,brook,794,3039.7,9328.2,0.97,
forest_brook,brook,795,3043.3,9327.4,0.97,
forest_brook,brook,796,3046.8,9326.5,0.97,
forest_brook,brook,797,3050.2,9325.8,0.97,
forest_brook,brook,798,3053.6,9325.0,0.97,
forest_brook,brook,799,3056.9,9324.2,0.98,
forest_brook,brook,800,3060.1,9323.5,0.98,
forest_brook,brook,801,3063.3,9322.7,0.98,
forest_brook,brook,802,3066.4,9321.9,0.98,
forest_brook,brook,803,3069.4,9321.1,0.98,
forest_brook,brook,804,3072.4,9320.3,0.98,
forest_brook,brook,805,3075.2,9319.4,0.98,
forest_brook,brook,806,3078.0,9318.5,0.98,
forest_brook,brook,807,3080.6,9317.6,0.98,
forest_brook,brook,808,3083.2,9316.5,0.98,
forest_brook,brook,809,3085.6,9315.5,0.98,
forest_brook,brook,810,3088.0,9314.3,0.99,
forest_brook,brook,811,3090.2,9313.1,0.99,
forest_brook,brook,812,3092.3,9311.7,0.99,
forest_brook,brook,813,3094.3,9310.3,0.99,
forest_brook,brook,814,3096.1,9308.8,0.99,
forest_brook,brook,815,3097.8,9307.2,0.99,
forest_brook,brook,816,3099.4,9305.4,0.99,
forest_brook,brook,817,3100.8,9303.5,0.99,
forest_brook,brook,818,3102.1,9301.5,0.99,
forest_brook,brook,819,3103.2,9299.4,0.99,
forest_brook,brook,820,3104.1,9297.2,0.99,
forest_brook,brook,821,3105.0,9294.9,0.99,
forest_brook,brook,822,3105.7,9292.5,0.99,
forest_brook,brook,823,3106.2,9290.0,1.00,
forest_brook,brook,824,3106.7,9287.4,1.00,
forest_brook,brook,825,3107.0,9284.8,1.00,
forest_brook,brook,826,3107.3,9282.1,1.00,
forest_brook,brook,827,3107.5,9279.4,1.00,
forest_brook,brook,828,3107.5,9276.6,1.00,
forest_brook,brook,829,3107.5,9273.8,1.00,
forest_brook,brook,830,3107.5,9271.0,1.00,
forest_brook,brook,831,3107.3,9268.1,1.00,
forest_brook,brook,832,3107.1,9265.3,1.00,
forest_brook,brook,833,3106.9,9262.4,1.00,
forest_brook,brook,834,3106.6,9259.5,1.01,
forest_brook,brook,835,3106.3,9256.7,1.01,
forest_brook,brook,836,3106.0,9253.8,1.01,
forest_brook,brook,837,3105.6,9251.0,1.01,
forest_brook,brook,838,3105.3,9248.2,1.01,
forest_brook,brook,839,3104.9,9245.5,1.01,
forest_brook,brook,840,3104.6,9242.8,1.01,
forest_brook,brook,841,3104.2,9240.1,1.01,
forest_brook,brook,842,3103.8,9237.5,1.01,
forest_brook,brook,843,3103.4,9234.8,1.01,
forest_brook,brook,844,3102.8,9232.1,1.01,
forest_brook,brook,845,3102.3,9229.4,1.01,
forest_brook,brook,846,3101.7,9226.7,1.01,
forest_brook,brook,847,3101.0,9224.1,1.01,
forest_brook,brook,848,3100.3,9221.4,1.01,
forest_brook,brook,849,3099.5,9218.7,1.01,
forest_brook,brook,850,3098.7,9215.9,1.01,
forest_brook,brook,851,3097.9,9213.2,1.01,
forest_brook,brook,852,3097.0,9210.5,1.01,
forest_brook,brook,853,3096.1,9207.8,1.02,
forest_brook,brook,854,3095.1,9205.1,1.02,
forest_brook,brook,855,3094.1,9202.4,1.02,
forest_brook,brook,856,3093.0,9199.6,1.02,
forest_brook,brook,857,3091.9,9196.9,1.02,
forest_brook,brook,858,3090.8,9194.2,1.02,
forest_brook,brook,859,3089.6,9191.4,1.02,
forest_brook,brook,860,3088.4,9188.7,1.02,
forest_brook,brook,861,3087.1,9185.9,1.02,
forest_brook,brook,862,3085.8,9183.2,1.02,
forest_brook,brook,863,3084.5,9180.5,1.02,
forest_brook,brook,864,3083.1,9177.7,1.02,
forest_brook,brook,865,3081.6,9174.9,1.02,
forest_brook,brook,866,3079.9,9172.2,1.02,
forest_brook,brook,867,3078.1,9169.4,1.02,
