# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# WHERE A ROAD MAY NOT BE LAID (roads stage 7): water (shallows is
# shelf water, not a ford), forest, groves, old orchards, reserves,
# ruins — each a closed polygon as the plan sheets draw it. THE
# FLOODPLAIN IS DIFFERENT: a dirt road and a path may cross it and go
# under the spring flood (roads.md §9, §11a); gravel, asphalt, an
# upgrade and any unit may not. The whole forest and the whole
# grove are refused, not single trees: a STUB the tracer must say
# aloud. Yard plots are not here — the core knows its own units.
# NO SLOPE: heights live in the layer; «no cliff» is a STUB too.
area,kind,seq,x_m,y_m
forest_south,forest,4940,144.7,4018.1
forest_south,forest,4941,143.2,4016.5
forest_south,forest,4942,141.7,4014.9
forest_south,forest,4943,140.2,4013.3
forest_south,forest,4944,138.7,4011.7
forest_south,forest,4945,137.2,4010.1
forest_south,forest,4946,135.7,4008.5
forest_south,forest,4947,134.2,4006.9
forest_south,forest,4948,132.7,4005.2
forest_south,forest,4949,131.2,4003.6
forest_south,forest,4950,129.7,4002.0
forest_south,forest,4951,128.2,4000.4
forest_south,forest,4952,126.7,3998.8
forest_south,forest,4953,125.2,3997.1
forest_south,forest,4954,123.6,3995.5
forest_south,forest,4955,122.1,3993.9
forest_south,forest,4956,120.6,3992.3
forest_south,forest,4957,119.1,3990.6
forest_south,forest,4958,117.6,3989.0
forest_south,forest,4959,116.1,3987.4
forest_south,forest,4960,114.6,3985.8
forest_south,forest,4961,113.1,3984.1
forest_south,forest,4962,111.6,3982.5
forest_south,forest,4963,110.1,3980.9
forest_south,forest,4964,108.5,3979.2
forest_south,forest,4965,107.0,3977.6
forest_south,forest,4966,105.5,3976.0
forest_south,forest,4967,104.0,3974.3
forest_south,forest,4968,102.5,3972.7
forest_south,forest,4969,101.0,3971.1
forest_south,forest,4970,99.5,3969.4
forest_south,forest,4971,98.0,3967.8
forest_south,forest,4972,96.5,3966.1
forest_south,forest,4973,94.9,3964.5
forest_south,forest,4974,93.4,3962.9
forest_south,forest,4975,91.9,3961.2
forest_south,forest,4976,90.4,3959.6
forest_south,forest,4977,88.9,3957.9
forest_south,forest,4978,87.4,3956.3
forest_south,forest,4979,85.9,3954.6
forest_south,forest,4980,84.4,3953.0
forest_south,forest,4981,82.8,3951.3
forest_south,forest,4982,81.3,3949.7
forest_south,forest,4983,79.8,3948.0
forest_south,forest,4984,78.3,3946.4
forest_south,forest,4985,76.8,3944.8
forest_south,forest,4986,75.3,3943.1
forest_south,forest,4987,73.8,3941.5
forest_south,forest,4988,72.2,3939.8
forest_south,forest,4989,70.7,3938.2
forest_south,forest,4990,69.2,3936.5
forest_south,forest,4991,67.7,3934.9
forest_south,forest,4992,66.2,3933.2
forest_south,forest,4993,64.7,3931.5
forest_south,forest,4994,63.2,3929.9
forest_south,forest,4995,61.6,3928.2
forest_south,forest,4996,60.1,3926.6
forest_south,forest,4997,58.5,3924.9
forest_south,forest,4998,57.0,3923.3
forest_south,forest,4999,55.4,3921.6
forest_south,forest,5000,53.9,3920.0
forest_south,forest,5001,52.3,3918.3
forest_south,forest,5002,50.8,3916.7
forest_south,forest,5003,49.2,3915.0
forest_south,forest,5004,47.7,3913.4
forest_south,forest,5005,46.2,3911.7
forest_south,forest,5006,44.6,3910.0
forest_south,forest,5007,43.1,3908.4
forest_south,forest,5008,41.6,3906.7
forest_south,forest,5009,40.1,3905.1
forest_south,forest,5010,38.6,3903.4
forest_south,forest,5011,37.1,3901.8
forest_south,forest,5012,35.7,3900.1
forest_south,forest,5013,34.2,3898.5
forest_south,forest,5014,32.8,3896.8
forest_south,forest,5015,31.4,3895.2
forest_south,forest,5016,30.0,3893.5
forest_south,forest,5017,28.6,3891.8
forest_south,forest,5018,27.2,3890.2
forest_south,forest,5019,25.7,3888.5
forest_south,forest,5020,24.3,3886.9
forest_south,forest,5021,22.8,3885.2
forest_south,forest,5022,21.4,3883.6
forest_south,forest,5023,19.9,3881.9
forest_south,forest,5024,18.4,3880.3
forest_south,forest,5025,17.0,3878.6
forest_south,forest,5026,15.5,3877.0
forest_south,forest,5027,14.1,3875.3
forest_south,forest,5028,12.7,3873.7
forest_south,forest,5029,11.4,3872.0
forest_south,forest,5030,10.1,3870.4
forest_south,forest,5031,8.8,3868.7
forest_south,forest,5032,7.5,3867.1
forest_south,forest,5033,6.4,3865.4
forest_south,forest,5034,5.2,3863.8
forest_south,forest,5035,4.2,3862.1
forest_south,forest,5036,3.2,3860.5
forest_south,forest,5037,2.3,3858.8
forest_south,forest,5038,1.4,3857.2
forest_south,forest,5039,0.7,3855.5
forest_south,forest,5040,0.0,3853.9
forest_south,forest,5041,-0.6,3852.3
forest_south,forest,5042,-1.1,3850.6
forest_south,forest,5043,-1.4,3849.0
forest_south,forest,5044,-1.7,3847.3
forest_south,forest,5045,-2.0,3845.7
forest_south,forest,5046,-2.1,3844.0
forest_south,forest,5047,-2.2,3842.4
forest_south,forest,5048,-2.2,3840.8
forest_south,forest,5049,-2.2,3839.1
forest_south,forest,5050,-2.1,3837.5
forest_south,forest,5051,-2.0,3835.8
forest_south,forest,5052,-1.9,3834.2
forest_south,forest,5053,-1.7,3832.6
forest_south,forest,5054,-1.5,3830.9
forest_south,forest,5055,-1.3,3829.3
forest_south,forest,5056,-1.1,3827.7
forest_south,forest,5057,-0.9,3826.0
forest_south,forest,5058,-0.7,3824.4
forest_south,forest,5059,-0.5,3822.8
forest_south,forest,5060,-0.3,3821.1
forest_south,forest,5061,-0.2,3819.5
forest_south,forest,5062,-0.1,3817.9
forest_south,forest,5063,-0.0,3816.2
forest_south,forest,5064,0.0,3814.6
forest_south,forest,5065,0.0,3813.0
forest_south,forest,5066,0.0,3811.3
forest_south,forest,5067,0.0,3809.7
forest_south,forest,5068,0.0,3808.1
forest_south,forest,5069,0.0,3806.5
forest_south,forest,5070,0.0,3804.8
forest_south,forest,5071,0.0,3803.2
forest_south,forest,5072,0.0,3801.6
forest_south,forest,5073,0.0,3799.9
forest_south,forest,5074,0.0,3798.3
forest_south,forest,5075,0.0,3796.7
forest_south,forest,5076,0.0,3795.1
forest_south,forest,5077,0.0,3793.5
forest_south,forest,5078,0.0,3791.8
forest_south,forest,5079,0.0,3790.2
forest_south,forest,5080,0.0,3788.6
forest_south,forest,5081,0.0,3787.0
forest_south,forest,5082,0.0,3785.4
forest_south,forest,5083,0.0,3783.7
forest_south,forest,5084,0.0,3782.1
forest_south,forest,5085,0.0,3780.5
forest_south,forest,5086,0.0,3778.9
forest_south,forest,5087,0.0,3777.3
forest_south,forest,5088,0.0,3775.7
forest_south,forest,5089,0.0,3774.1
forest_south,forest,5090,0.0,3772.5
forest_south,forest,5091,0.0,3770.9
forest_south,forest,5092,0.0,3769.3
forest_south,forest,5093,0.0,3767.7
forest_south,forest,5094,0.0,3766.1
forest_south,forest,5095,0.0,3764.5
forest_south,forest,5096,0.0,3762.9
forest_south,forest,5097,0.0,3761.3
forest_south,forest,5098,0.0,3759.7
forest_south,forest,5099,0.0,3758.1
forest_south,forest,5100,0.0,3756.5
forest_south,forest,5101,0.0,3755.0
forest_south,forest,5102,0.0,3753.4
forest_south,forest,5103,0.0,3751.8
forest_south,forest,5104,0.0,3750.2
forest_south,forest,5105,0.0,3748.6
forest_south,forest,5106,0.0,3747.0
forest_south,forest,5107,0.0,3745.5
forest_south,forest,5108,0.0,3743.9
forest_south,forest,5109,0.0,3742.3
forest_south,forest,5110,0.0,3740.7
forest_south,forest,5111,0.0,3739.2
forest_south,forest,5112,0.0,3737.6
forest_south,forest,5113,0.0,3736.0
forest_south,forest,5114,0.0,3734.5
forest_south,forest,5115,0.0,3732.9
forest_south,forest,5116,0.0,3731.3
forest_south,forest,5117,0.0,3729.8
forest_south,forest,5118,0.0,3728.2
forest_south,forest,5119,0.0,3726.7
forest_south,forest,5120,0.0,3725.1
forest_south,forest,5121,0.0,3723.5
forest_south,forest,5122,0.0,3722.0
forest_south,forest,5123,0.0,3720.4
forest_south,forest,5124,0.0,3718.9
forest_south,forest,5125,0.0,3717.3
forest_south,forest,5126,0.0,3715.8
forest_south,forest,5127,0.0,3714.2
forest_south,forest,5128,0.0,3712.7
forest_south,forest,5129,0.0,3711.1
forest_south,forest,5130,0.0,3709.6
forest_south,forest,5131,0.0,3708.1
forest_south,forest,5132,0.0,3706.5
forest_south,forest,5133,0.0,3705.0
forest_south,forest,5134,0.0,3703.5
forest_south,forest,5135,0.0,3701.9
forest_south,forest,5136,0.0,3700.4
forest_south,forest,5137,0.0,3698.9
forest_south,forest,5138,0.0,3697.3
forest_south,forest,5139,0.0,3695.8
forest_south,forest,5140,0.0,3694.3
forest_south,forest,5141,0.0,3692.8
forest_south,forest,5142,0.0,3691.3
forest_south,forest,5143,0.0,3689.7
forest_south,forest,5144,0.0,3688.2
forest_south,forest,5145,0.0,3686.7
forest_south,forest,5146,0.0,3685.2
forest_south,forest,5147,0.0,3683.7
forest_south,forest,5148,0.0,3682.2
forest_south,forest,5149,0.0,3680.7
forest_south,forest,5150,0.0,3679.2
forest_south,forest,5151,0.0,3677.7
forest_south,forest,5152,0.0,3676.2
forest_south,forest,5153,0.0,3674.7
forest_south,forest,5154,0.0,3673.2
forest_south,forest,5155,0.0,3671.7
forest_south,forest,5156,0.0,3670.2
forest_south,forest,5157,0.0,3668.7
forest_south,forest,5158,0.0,3667.3
forest_south,forest,5159,0.0,3665.8
forest_south,forest,5160,0.0,3664.3
forest_south,forest,5161,0.0,3662.8
forest_south,forest,5162,0.0,3661.4
forest_south,forest,5163,0.0,3659.9
forest_south,forest,5164,0.0,3658.4
forest_south,forest,5165,0.0,3657.0
forest_south,forest,5166,0.0,3655.5
forest_south,forest,5167,0.0,3654.1
forest_south,forest,5168,0.0,3652.6
forest_south,forest,5169,0.0,3651.1
forest_south,forest,5170,0.0,3649.7
forest_south,forest,5171,0.0,3648.2
forest_south,forest,5172,0.0,3646.8
forest_south,forest,5173,0.0,3645.4
forest_south,forest,5174,0.0,3643.9
forest_south,forest,5175,0.0,3642.5
forest_south,forest,5176,0.0,3641.1
forest_south,forest,5177,0.0,3639.6
forest_south,forest,5178,0.0,3638.2
forest_south,forest,5179,0.0,3636.8
forest_south,forest,5180,0.0,3635.4
forest_south,forest,5181,0.0,3633.9
forest_south,forest,5182,0.0,3632.5
forest_south,forest,5183,0.0,3631.1
forest_south,forest,5184,0.0,3629.7
forest_south,forest,5185,0.0,3628.3
forest_south,forest,5186,0.0,3626.9
forest_south,forest,5187,0.0,3625.5
forest_south,forest,5188,0.0,3624.1
forest_south,forest,5189,0.0,3622.7
forest_south,forest,5190,0.0,3621.3
forest_south,forest,5191,0.0,3619.9
forest_south,forest,5192,0.0,3618.5
forest_south,forest,5193,0.0,3617.1
forest_south,forest,5194,0.0,3615.7
forest_south,forest,5195,0.0,3614.4
forest_south,forest,5196,0.0,3613.0
forest_south,forest,5197,0.0,3611.6
forest_south,forest,5198,0.0,3610.2
forest_south,forest,5199,0.0,3608.9
forest_south,forest,5200,0.0,3607.5
forest_south,forest,5201,0.0,3606.1
forest_south,forest,5202,0.0,3604.8
forest_south,forest,5203,0.0,3603.4
forest_south,forest,5204,0.0,3602.1
forest_south,forest,5205,0.0,3600.7
forest_south,forest,5206,0.0,3599.4
forest_south,forest,5207,0.0,3598.0
forest_south,forest,5208,0.0,3596.7
forest_south,forest,5209,0.0,3595.4
forest_south,forest,5210,0.0,3594.0
forest_south,forest,5211,0.0,3592.7
forest_south,forest,5212,0.0,3591.4
forest_south,forest,5213,0.0,3590.1
forest_south,forest,5214,0.0,3588.7
forest_south,forest,5215,0.0,3587.4
forest_south,forest,5216,0.0,3586.1
forest_south,forest,5217,0.0,3584.8
forest_south,forest,5218,0.0,3583.5
forest_south,forest,5219,0.0,3582.2
forest_south,forest,5220,0.0,3580.9
forest_south,forest,5221,0.0,3579.6
forest_south,forest,5222,0.0,3578.3
forest_south,forest,5223,0.0,3577.0
forest_south,forest,5224,0.0,3575.7
forest_south,forest,5225,0.0,3574.5
forest_south,forest,5226,0.0,3573.2
forest_south,forest,5227,0.0,3571.9
forest_south,forest,5228,0.0,3570.6
forest_south,forest,5229,0.0,3569.4
forest_south,forest,5230,0.0,3568.1
forest_south,forest,5231,0.0,3566.9
forest_south,forest,5232,0.0,3565.6
forest_south,forest,5233,0.0,3564.3
forest_south,forest,5234,0.0,3563.1
forest_south,forest,5235,0.0,3561.9
forest_south,forest,5236,0.0,3560.6
forest_south,forest,5237,0.0,3559.4
forest_south,forest,5238,0.0,3558.1
forest_south,forest,5239,0.0,3556.9
forest_south,forest,5240,0.0,3555.7
forest_south,forest,5241,0.0,3554.4
forest_south,forest,5242,0.0,3553.2
forest_south,forest,5243,0.0,3552.0
forest_south,forest,5244,0.0,3550.8
forest_south,forest,5245,0.0,3549.6
forest_south,forest,5246,0.0,3548.4
forest_south,forest,5247,0.0,3547.1
forest_south,forest,5248,0.0,3545.9
forest_south,forest,5249,0.0,3544.8
forest_south,forest,5250,0.0,3543.6
forest_south,forest,5251,0.0,3542.4
forest_south,forest,5252,0.0,3541.2
forest_south,forest,5253,0.0,3540.0
forest_south,forest,5254,0.0,3538.8
forest_south,forest,5255,0.0,3537.7
forest_south,forest,5256,0.0,3536.5
forest_south,forest,5257,0.0,3535.3
forest_south,forest,5258,0.0,3534.2
forest_south,forest,5259,0.0,3533.0
forest_south,forest,5260,0.0,3531.9
forest_south,forest,5261,0.0,3530.7
forest_south,forest,5262,0.0,3529.6
forest_south,forest,5263,0.0,3528.5
forest_south,forest,5264,0.0,3527.3
forest_south,forest,5265,0.0,3526.2
forest_south,forest,5266,0.0,3525.1
forest_south,forest,5267,0.0,3524.0
forest_south,forest,5268,0.0,3522.8
forest_south,forest,5269,0.0,3521.7
forest_south,forest,5270,0.0,3520.6
forest_south,forest,5271,0.0,3519.5
forest_south,forest,5272,0.0,3518.4
forest_south,forest,5273,0.0,3517.3
forest_south,forest,5274,0.0,3516.2
forest_south,forest,5275,0.0,3515.2
forest_south,forest,5276,0.0,3514.1
forest_south,forest,5277,0.0,3513.0
forest_south,forest,5278,0.0,3511.9
forest_south,forest,5279,0.0,3510.9
forest_south,forest,5280,0.0,3509.8
forest_south,forest,5281,0.0,3508.7
forest_south,forest,5282,0.0,3507.7
forest_south,forest,5283,0.0,3506.6
forest_south,forest,5284,0.0,3505.6
forest_south,forest,5285,0.0,3504.5
forest_south,forest,5286,0.0,3503.5
forest_south,forest,5287,0.0,3502.5
forest_south,forest,5288,0.0,3501.4
forest_south,forest,5289,0.0,3500.4
forest_south,forest,5290,0.0,3499.4
forest_south,forest,5291,0.0,3498.4
forest_south,forest,5292,0.0,3497.4
forest_south,forest,5293,0.0,3496.4
forest_south,forest,5294,0.0,3495.4
forest_south,forest,5295,0.0,3494.4
forest_south,forest,5296,0.0,3493.4
forest_south,forest,5297,0.0,3492.4
forest_south,forest,5298,0.0,3491.4
forest_south,forest,5299,0.0,3490.4
forest_south,forest,5300,0.0,3489.4
forest_south,forest,5301,0.0,3488.5
forest_south,forest,5302,0.0,3487.5
forest_south,forest,5303,0.0,3486.6
forest_south,forest,5304,0.0,3485.6
forest_south,forest,5305,0.0,3484.7
forest_south,forest,5306,0.0,3483.7
forest_south,forest,5307,0.0,3482.8
forest_south,forest,5308,0.0,3481.8
forest_south,forest,5309,0.0,3480.9
forest_south,forest,5310,0.0,3480.0
forest_south,forest,5311,0.0,3479.1
forest_south,forest,5312,0.0,3478.1
forest_south,forest,5313,0.0,3477.2
forest_south,forest,5314,0.0,3476.3
forest_south,forest,5315,0.0,3475.4
forest_south,forest,5316,0.0,3474.5
forest_south,forest,5317,0.0,3473.6
forest_south,forest,5318,0.0,3472.8
forest_south,forest,5319,0.0,3471.9
forest_south,forest,5320,0.0,3471.0
forest_south,forest,5321,0.0,3470.1
forest_south,forest,5322,0.0,3469.3
forest_south,forest,5323,0.0,3468.4
forest_south,forest,5324,0.0,3467.6
forest_south,forest,5325,0.0,3466.7
forest_south,forest,5326,0.0,3465.9
forest_south,forest,5327,0.0,3465.0
forest_south,forest,5328,0.0,3464.2
forest_south,forest,5329,0.0,3463.4
forest_south,forest,5330,0.0,3462.5
forest_south,forest,5331,0.0,3461.6
forest_south,forest,5332,0.0,3460.7
forest_south,forest,5333,0.0,3459.9
forest_south,forest,5334,0.0,3459.0
forest_south,forest,5335,0.0,3458.1
forest_south,forest,5336,0.0,3457.2
forest_south,forest,5337,0.0,3456.3
forest_south,forest,5338,0.0,3455.4
forest_south,forest,5339,0.0,3454.5
forest_south,forest,5340,0.0,3453.7
forest_south,forest,5341,0.0,3452.8
forest_south,forest,5342,0.0,3452.0
forest_south,forest,5343,0.0,3451.2
forest_south,forest,5344,0.0,3450.5
forest_south,forest,5345,0.0,3449.7
forest_south,forest,5346,0.0,3449.0
forest_south,forest,5347,0.0,3448.4
forest_south,forest,5348,0.0,3447.8
forest_south,forest,5349,0.0,3447.2
forest_south,forest,5350,0.0,3446.7
forest_south,forest,5351,0.0,3446.2
forest_south,forest,5352,0.0,3445.8
forest_south,forest,5353,0.0,0.0
forest_southeast,forest,0,12000.0,1720.0
forest_southeast,forest,1,11999.8,1718.1
forest_southeast,forest,2,11999.5,1715.9
forest_southeast,forest,3,11999.2,1713.4
forest_southeast,forest,4,11998.8,1710.6
forest_southeast,forest,5,11998.5,1707.5
forest_southeast,forest,6,11998.0,1704.2
forest_southeast,forest,7,11997.6,1700.7
forest_southeast,forest,8,11997.2,1697.0
forest_southeast,forest,9,11996.7,1693.2
forest_southeast,forest,10,11996.2,1689.3
forest_southeast,forest,11,11995.7,1685.3
forest_southeast,forest,12,11995.2,1681.2
forest_southeast,forest,13,11994.7,1677.2
forest_southeast,forest,14,11994.2,1673.1
forest_southeast,forest,15,11993.7,1669.1
forest_southeast,forest,16,11993.2,1665.2
forest_southeast,forest,17,11992.7,1661.4
forest_southeast,forest,18,11992.3,1657.7
forest_southeast,forest,19,11991.8,1654.1
forest_southeast,forest,20,11991.4,1650.8
forest_southeast,forest,21,11991.0,1647.7
forest_southeast,forest,22,11990.6,1644.8
forest_southeast,forest,23,11990.3,1642.3
forest_southeast,forest,24,11990.0,1640.0
forest_southeast,forest,25,11989.7,1638.0
forest_southeast,forest,26,11989.5,1636.2
forest_southeast,forest,27,11989.3,1634.6
forest_southeast,forest,28,11989.1,1633.2
forest_southeast,forest,29,11988.9,1631.9
forest_southeast,forest,30,11988.8,1630.8
forest_southeast,forest,31,11988.6,1629.8
forest_southeast,forest,32,11988.5,1628.9
forest_southeast,forest,33,11988.4,1628.1
forest_southeast,forest,34,11988.3,1627.4
forest_southeast,forest,35,11988.2,1626.8
forest_southeast,forest,36,11988.1,1626.2
forest_southeast,forest,37,11988.0,1625.8
forest_southeast,forest,38,11987.9,1625.3
forest_southeast,forest,39,11987.8,1624.9
forest_southeast,forest,40,11987.7,1624.4
forest_southeast,forest,41,11987.6,1624.0
forest_southeast,forest,42,11987.5,1623.6
forest_southeast,forest,43,11987.4,1623.1
forest_southeast,forest,44,11987.3,1622.6
forest_southeast,forest,45,11987.1,1622.1
forest_southeast,forest,46,11987.0,1621.5
forest_southeast,forest,47,11986.8,1620.8
forest_southeast,forest,48,11986.6,1620.0
forest_southeast,forest,49,11986.4,1619.2
forest_southeast,forest,50,11986.2,1618.4
forest_southeast,forest,51,11986.0,1617.6
forest_southeast,forest,52,11985.9,1616.9
forest_southeast,forest,53,11985.7,1616.2
forest_southeast,forest,54,11985.5,1615.5
forest_southeast,forest,55,11985.4,1614.8
forest_southeast,forest,56,11985.2,1614.1
forest_southeast,forest,57,11985.0,1613.4
forest_southeast,forest,58,11984.8,1612.7
forest_southeast,forest,59,11984.7,1612.0
forest_southeast,forest,60,11984.5,1611.2
forest_southeast,forest,61,11984.2,1610.5
forest_southeast,forest,62,11984.0,1609.8
forest_southeast,forest,63,11983.7,1609.0
forest_southeast,forest,64,11983.4,1608.1
forest_southeast,forest,65,11983.1,1607.3
forest_southeast,forest,66,11982.8,1606.4
forest_southeast,forest,67,11982.4,1605.5
forest_southeast,forest,68,11982.0,1604.5
forest_southeast,forest,69,11981.5,1603.5
forest_southeast,forest,70,11981.0,1602.4
forest_southeast,forest,71,11980.5,1601.2
forest_southeast,forest,72,11979.9,1600.0
forest_southeast,forest,73,11979.3,1598.8
forest_southeast,forest,74,11978.7,1597.5
forest_southeast,forest,75,11978.2,1596.3
forest_southeast,forest,76,11977.6,1595.1
forest_southeast,forest,77,11977.1,1593.9
forest_southeast,forest,78,11976.5,1592.7
forest_southeast,forest,79,11975.9,1591.5
forest_southeast,forest,80,11975.3,1590.2
forest_southeast,forest,81,11974.7,1588.9
forest_southeast,forest,82,11974.1,1587.5
forest_southeast,forest,83,11973.4,1586.1
forest_southeast,forest,84,11972.6,1584.7
forest_southeast,forest,85,11971.8,1583.2
forest_southeast,forest,86,11970.9,1581.6
forest_southeast,forest,87,11970.0,1579.9
forest_southeast,forest,88,11969.0,1578.1
forest_southeast,forest,89,11967.9,1576.3
forest_southeast,forest,90,11966.7,1574.3
forest_southeast,forest,91,11965.4,1572.3
forest_southeast,forest,92,11964.0,1570.1
forest_southeast,forest,93,11962.5,1567.8
forest_southeast,forest,94,11960.9,1565.3
forest_southeast,forest,95,11959.2,1562.7
forest_southeast,forest,96,11957.3,1560.0
forest_southeast,forest,97,11955.2,1557.0
forest_southeast,forest,98,11952.9,1553.8
forest_southeast,forest,99,11950.4,1550.3
forest_southeast,forest,100,11947.6,1546.6
forest_southeast,forest,101,11944.7,1542.7
forest_southeast,forest,102,11941.7,1538.6
forest_southeast,forest,103,11938.5,1534.4
forest_southeast,forest,104,11935.2,1530.0
forest_southeast,forest,105,11931.8,1525.5
forest_southeast,forest,106,11928.4,1521.0
forest_southeast,forest,107,11924.9,1516.5
forest_southeast,forest,108,11921.4,1511.9
forest_southeast,forest,109,11917.9,1507.3
forest_southeast,forest,110,11914.5,1502.8
forest_southeast,forest,111,11911.1,1498.3
forest_southeast,forest,112,11907.7,1493.9
forest_southeast,forest,113,11904.5,1489.6
forest_southeast,forest,114,11901.4,1485.5
forest_southeast,forest,115,11898.4,1481.5
forest_southeast,forest,116,11895.6,1477.7
forest_southeast,forest,117,11893.0,1474.1
forest_southeast,forest,118,11890.6,1470.8
forest_southeast,forest,119,11888.4,1467.8
forest_southeast,forest,120,11886.5,1465.0
forest_southeast,forest,121,11884.8,1462.5
forest_southeast,forest,122,11883.3,1460.2
forest_southeast,forest,123,11881.9,1458.1
forest_southeast,forest,124,11880.7,1456.2
forest_southeast,forest,125,11879.6,1454.5
forest_southeast,forest,126,11878.7,1452.9
forest_southeast,forest,127,11877.9,1451.5
forest_southeast,forest,128,11877.1,1450.2
forest_southeast,forest,129,11876.5,1449.0
forest_southeast,forest,130,11876.0,1447.9
forest_southeast,forest,131,11875.5,1446.9
forest_southeast,forest,132,11875.1,1445.9
forest_southeast,forest,133,11874.8,1445.1
forest_southeast,forest,134,11874.5,1444.2
forest_southeast,forest,135,11874.2,1443.4
forest_southeast,forest,136,11874.0,1442.6
forest_southeast,forest,137,11873.8,1441.8
forest_southeast,forest,138,11873.5,1441.0
forest_southeast,forest,139,11873.3,1440.1
forest_southeast,forest,140,11873.0,1439.2
forest_southeast,forest,141,11872.8,1438.3
forest_southeast,forest,142,11872.4,1437.3
forest_southeast,forest,143,11872.0,1436.2
forest_southeast,forest,144,11871.6,1435.0
forest_southeast,forest,145,11871.1,1433.8
forest_southeast,forest,146,11870.7,1432.5
forest_southeast,forest,147,11870.2,1431.3
forest_southeast,forest,148,11869.8,1430.1
forest_southeast,forest,149,11869.3,1428.9
forest_southeast,forest,150,11868.9,1427.7
forest_southeast,forest,151,11868.5,1426.6
forest_southeast,forest,152,11868.1,1425.4
forest_southeast,forest,153,11867.8,1424.2
forest_southeast,forest,154,11867.4,1423.0
forest_southeast,forest,155,11867.0,1421.8
forest_southeast,forest,156,11866.7,1420.6
forest_southeast,forest,157,11866.3,1419.4
forest_southeast,forest,158,11866.0,1418.2
forest_southeast,forest,159,11865.7,1417.0
forest_southeast,forest,160,11865.4,1415.7
forest_southeast,forest,161,11865.1,1414.5
forest_southeast,forest,162,11864.8,1413.2
forest_southeast,forest,163,11864.6,1411.9
forest_southeast,forest,164,11864.3,1410.6
forest_southeast,forest,165,11864.1,1409.2
forest_southeast,forest,166,11863.8,1407.9
forest_southeast,forest,167,11863.6,1406.4
forest_southeast,forest,168,11863.4,1405.0
forest_southeast,forest,169,11863.2,1403.6
forest_southeast,forest,170,11863.0,1402.2
forest_southeast,forest,171,11862.8,1401.0
forest_southeast,forest,172,11862.6,1399.7
forest_southeast,forest,173,11862.4,1398.5
forest_southeast,forest,174,11862.3,1397.3
forest_southeast,forest,175,11862.1,1396.2
forest_southeast,forest,176,11861.9,1395.0
forest_southeast,forest,177,11861.8,1393.8
forest_southeast,forest,178,11861.7,1392.6
forest_southeast,forest,179,11861.6,1391.3
forest_southeast,forest,180,11861.5,1390.0
forest_southeast,forest,181,11861.4,1388.6
forest_southeast,forest,182,11861.3,1387.1
forest_southeast,forest,183,11861.2,1385.6
forest_southeast,forest,184,11861.2,1383.9
forest_southeast,forest,185,11861.2,1382.1
forest_southeast,forest,186,11861.2,1380.2
forest_southeast,forest,187,11861.2,1378.1
forest_southeast,forest,188,11861.2,1375.8
forest_southeast,forest,189,11861.3,1373.4
forest_southeast,forest,190,11861.4,1370.8
forest_southeast,forest,191,11861.5,1368.0
forest_southeast,forest,192,11861.6,1365.0
forest_southeast,forest,193,11861.8,1361.7
forest_southeast,forest,194,11862.0,1358.2
forest_southeast,forest,195,11862.3,1354.4
forest_southeast,forest,196,11862.6,1350.4
forest_southeast,forest,197,11863.0,1346.2
forest_southeast,forest,198,11863.4,1341.8
forest_southeast,forest,199,11863.8,1337.3
forest_southeast,forest,200,11864.2,1332.6
forest_southeast,forest,201,11864.7,1327.8
forest_southeast,forest,202,11865.2,1322.9
forest_southeast,forest,203,11865.7,1317.9
forest_southeast,forest,204,11866.2,1312.8
forest_southeast,forest,205,11866.7,1307.7
forest_southeast,forest,206,11867.1,1302.6
forest_southeast,forest,207,11867.6,1297.5
forest_southeast,forest,208,11868.0,1292.4
forest_southeast,forest,209,11868.4,1287.4
forest_southeast,forest,210,11868.8,1282.4
forest_southeast,forest,211,11869.2,1277.5
forest_southeast,forest,212,11869.5,1272.7
forest_southeast,forest,213,11869.7,1268.0
forest_southeast,forest,214,11869.9,1263.5
forest_southeast,forest,215,11870.0,1259.2
forest_southeast,forest,216,11870.1,1255.0
forest_southeast,forest,217,11870.1,1250.9
forest_southeast,forest,218,11870.0,1246.9
forest_southeast,forest,219,11869.9,1242.8
forest_southeast,forest,220,11869.8,1238.8
forest_southeast,forest,221,11869.5,1234.8
forest_southeast,forest,222,11869.3,1230.8
forest_southeast,forest,223,11869.0,1226.9
forest_southeast,forest,224,11868.7,1223.0
forest_southeast,forest,225,11868.3,1219.1
forest_southeast,forest,226,11867.9,1215.3
forest_southeast,forest,227,11867.6,1211.5
forest_southeast,forest,228,11867.2,1207.8
forest_southeast,forest,229,11866.7,1204.2
forest_southeast,forest,230,11866.3,1200.6
forest_southeast,forest,231,11865.9,1197.1
forest_southeast,forest,232,11865.5,1193.7
forest_southeast,forest,233,11865.1,1190.4
forest_southeast,forest,234,11864.7,1187.1
forest_southeast,forest,235,11864.4,1184.0
forest_southeast,forest,236,11864.1,1181.0
forest_southeast,forest,237,11863.8,1178.1
forest_southeast,forest,238,11863.5,1175.3
forest_southeast,forest,239,11863.3,1172.6
forest_southeast,forest,240,11863.1,1170.0
forest_southeast,forest,241,11863.0,1167.6
forest_southeast,forest,242,11862.8,1165.3
forest_southeast,forest,243,11862.7,1163.3
